id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region,minHighwayDis,minHospitalDis,minMallDis,minParkDis,minPoliceDis,minSchoolDis,minStationDis,crime_rate_per_100000_people
141326,W10,2.0,3,No,500-999 sqft,N,S,6.0,3,336.0,570000.0,43.66738314168097,-79.41179259165591,12,3.43,2.41,0.27,2.19,0.91,0.46,0.17,2816.0
141368,W13,1.0,1,No,500-999 sqft,N,No,7.0,39,969.0,1076000.0,43.63920830374038,-79.39966645969287,23,0.15,2.84,0.23,0.79,1.1,0.39,1.53,1486.0
141756,W13,1.0,2,YES,0-499 sqft,N,We,17.0,8,245.0,381000.0,43.653154607603305,-79.39429646109552,9,1.6,1.32,0.05,1.69,1.41,0.27,0.52,5186.0
141786,W11,2.0,1,YES,1000-1499 sqft,Yes,No,14.0,13,1561.0,1532000.0,43.67168526954466,-79.37523092286905,8,0.92,1.27,0.23,0.91,2.21,0.97,0.11,2301.0
141930,W10,1.0,1,YES,1000-1499 sqft,N,No,5.0,3,1004.0,1030000.0,43.68098272291338,-79.38165584994489,14,1.09,2.15,1.03,1.56,2.37,0.97,0.72,2548.0
141933,W13,1.0,1,YES,500-999 sqft,Yes,No,20.0,10,848.0,960000.0,43.63259061666473,-79.39941563155764,13,0.58,3.49,0.35,0.98,1.23,0.41,1.61,1577.0
142391,W10,1.0,1,No,500-999 sqft,N,S,25.0,8,729.0,839000.0,43.67306174978941,-79.36799601814147,20,0.6,1.74,0.57,1.49,2.81,1.33,0.1,2374.0
142443,W13,1.0,1,No,500-999 sqft,Yes,E,2.0,4,591.0,635000.0,43.64954523700696,-79.41347296258068,17,1.73,2.81,0.33,2.27,1.34,0.91,1.57,2391.0
142497,W11,2.0,2,No,1000-1499 sqft,Yes,S,5.0,14,944.0,1195000.0,43.66501420023568,-79.36512928569016,2,0.99,1.48,0.23,1.52,2.88,1.18,0.99,2374.0
142938,W13,1.0,1,YES,500-999 sqft,Yes,We,5.0,1,513.0,659000.0,43.63068175184152,-79.42506854587812,0,0.38,4.84,0.95,2.95,0.77,1.72,0.78,1577.0
143406,W10,2.0,2,No,1000-1499 sqft,Yes,No,5.0,9,1133.0,1376000.0,43.68047913845472,-79.37553086702303,20,0.61,2.18,0.95,1.65,2.68,1.28,0.91,2548.0
144023,W10,2.0,2,No,0-499 sqft,Yes,No,1.0,1,454.0,564000.0,43.66023868187134,-79.40712500860909,22,2.57,1.96,0.54,1.97,0.71,0.33,0.71,4099.0
144041,W11,1.0,1,YES,500-999 sqft,Yes,E,0.0,11,489.0,653000.0,43.66658013517973,-79.38450133567503,8,1.84,0.56,0.12,0.06,1.34,0.26,0.13,2414.0
144555,W10,1.0,1,No,0-499 sqft,N,S,5.0,7,393.0,454000.0,43.67577995581274,-79.37012224433496,20,0.32,1.88,0.79,1.51,2.76,1.49,0.27,2548.0
144644,W10,1.0,2,YES,500-999 sqft,Yes,E,27.0,8,720.0,856000.0,43.65445352044771,-79.40866190169172,22,1.99,2.22,0.11,2.35,1.31,0.32,1.29,2391.0
144886,W13,1.0,1,No,500-999 sqft,N,E,10.0,5,310.0,465000.0,43.64857787228775,-79.39180455465274,9,1.06,1.62,0.03,1.16,1.27,0.61,0.49,2541.0
144990,W10,1.0,1,No,500-999 sqft,Yes,S,2.0,12,453.0,627000.0,43.66987650606979,-79.40525917170346,12,3.1,2.02,0.47,1.69,0.65,0.45,0.16,2816.0
145748,W10,1.0,1,No,0-499 sqft,Yes,No,16.0,7,282.0,434000.0,43.67621632238039,-79.37060288449906,20,0.29,1.9,0.79,1.51,2.75,1.46,0.33,2548.0
146173,W10,3.0,3,No,500-999 sqft,N,S,17.0,2,499.0,652000.0,43.66468428086706,-79.42065347978797,21,3.44,3.06,0.33,2.92,1.58,0.25,0.19,2030.0
146234,W13,2.0,3,YES,500-999 sqft,N,S,21.0,1,640.0,917000.0,43.64025300375622,-79.42310423418749,0,0.9,4.02,0.04,2.67,0.57,0.77,0.58,1848.0
146235,W10,1.0,1,No,500-999 sqft,N,S,56.0,7,583.0,673000.0,43.691418648694615,-79.37583543980968,5,1.4,3.36,1.19,1.79,3.58,1.35,1.49,2548.0
146397,W11,2.0,2,No,2000-2499 sqft,N,No,42.0,1,2159.0,3330000.0,43.65985692750736,-79.3821830790367,19,1.77,0.21,0.14,0.83,1.61,0.46,0.1,5132.0
147453,W13,1.0,1,No,500-999 sqft,Yes,S,16.0,2,781.0,623000.0,43.64724775958037,-79.37249219611688,6,0.2,1.81,0.2,1.73,1.5,0.18,0.46,2293.0
147818,W13,3.0,2,No,0-499 sqft,Yes,E,31.0,32,447.0,566000.0,43.65397616959526,-79.38625364797346,10,1.41,0.9,0.18,1.47,1.69,0.67,0.19,6464.0
147979,W10,3.0,2,No,500-999 sqft,Yes,No,4.0,2,765.0,692000.0,43.67896543218764,-79.36876175325283,20,0.06,2.23,0.66,1.8,3.03,1.65,0.61,2548.0
149087,W13,1.0,1,YES,0-499 sqft,N,No,7.0,3,391.0,445000.0,43.649309390073,-79.42183692861109,17,1.88,3.42,0.12,2.84,1.35,0.67,1.49,2391.0
149135,W13,2.0,2,No,1000-1499 sqft,N,We,5.0,3,1100.0,1322000.0,43.62717878859935,-79.41937447522255,0,0.98,4.83,1.21,2.67,0.88,2.04,0.98,1577.0
149379,W13,2.0,2,YES,1000-1499 sqft,N,No,15.0,1,1161.0,1153000.0,43.630614170448574,-79.41041846777144,7,1.2,4.1,0.84,1.85,0.76,1.22,0.91,1577.0
149691,W10,2.0,1,No,500-999 sqft,Yes,E,44.0,2,623.0,931000.0,43.67234088551413,-79.39762577344473,1,2.43,1.68,0.2,1.2,0.87,0.35,0.44,2816.0
150239,W10,1.0,1,No,0-499 sqft,N,No,25.0,7,487.0,563000.0,43.68241608161854,-79.3798685445301,14,1.01,2.32,1.11,1.74,2.59,1.18,0.86,2548.0
150658,W13,1.0,1,No,0-499 sqft,N,We,8.0,3,300.0,520000.0,43.6312459245169,-79.42537627509822,0,0.31,4.81,0.91,2.95,0.75,1.65,0.75,1577.0
151701,W10,1.0,1,YES,0-499 sqft,N,No,6.0,1,386.0,509000.0,43.65706423477069,-79.41637034269093,4,2.54,2.74,0.26,2.79,1.51,0.24,0.8,1425.0
151738,W13,1.0,1,No,500-999 sqft,N,No,18.0,7,548.0,584000.0,43.63942224366343,-79.41509463290403,7,1.28,3.58,0.24,2.02,0.24,1.31,0.49,1577.0
153165,W10,1.0,1,YES,500-999 sqft,Yes,No,3.0,7,508.0,619000.0,43.69074636835917,-79.37930357129281,5,1.56,3.25,0.95,2.04,3.36,1.26,1.2,2548.0
153497,W13,1.0,1,YES,500-999 sqft,Yes,S,6.0,0,536.0,800000.0,43.62095141888257,-79.39520970464983,13,1.91,4.63,1.66,1.58,2.03,1.67,2.53,2293.0
153759,W10,2.0,2,YES,1000-1499 sqft,Yes,No,0.0,4,2610.0,2069000.0,43.6637406148331,-79.40660613690123,22,2.94,1.92,0.24,1.81,0.47,0.16,0.45,4099.0
153769,W13,3.0,3,No,1500-1999 sqft,Yes,S,40.0,6,1239.0,,43.63244982740747,-79.41929023562707,0,0.73,4.37,0.62,2.44,0.31,1.68,0.4,1577.0
154232,W13,3.0,3,YES,1500-1999 sqft,Yes,No,2.0,18,2308.0,1950000.0,43.64386616328985,-79.4011859871973,23,0.69,2.47,0.24,1.1,1.38,0.32,1.38,2541.0
154260,W10,3.0,2,No,1000-1499 sqft,Yes,No,34.0,4,1640.0,1708000.0,43.65707147973088,-79.3995171978187,22,2.14,1.43,0.17,1.64,0.87,0.29,0.8,5186.0
154320,W13,1.0,1,No,0-499 sqft,N,S,3.0,11,400.0,388000.0,43.64521571783835,-79.41275819811348,17,1.36,3.02,0.45,1.99,0.9,1.07,1.14,1674.0
154436,W10,2.0,2,No,500-999 sqft,Yes,No,14.0,6,473.0,776000.0,43.67479658561091,-79.37942925236273,8,0.96,1.49,0.37,0.95,2.06,0.74,0.37,2548.0
155270,W10,1.0,1,YES,500-999 sqft,Yes,S,17.0,11,766.0,957000.0,43.68758133794769,-79.38401241798294,14,1.61,2.88,0.55,2.15,2.87,1.49,0.78,2548.0
155574,W11,1.0,1,YES,500-999 sqft,N,S,16.0,10,,610000.0,43.66861751792828,-79.37375478269243,8,1.17,1.07,0.15,0.88,2.23,0.74,0.46,2301.0
155715,W10,2.0,2,YES,1500-1999 sqft,N,S,14.0,0,1471.0,1624000.0,43.68620392753531,-79.37776111344698,5,1.14,2.76,1.06,2.17,3.02,1.63,1.14,2548.0
155841,W13,1.0,1,No,0-499 sqft,Yes,E,13.0,4,367.0,464000.0,43.62914683962971,-79.41991783863837,0,0.81,4.68,0.99,2.61,0.68,1.98,0.77,1577.0
156159,W13,1.0,1,YES,500-999 sqft,N,No,8.0,37,617.0,721000.0,43.64735475112297,-79.35718510203372,11,0.28,2.61,0.85,2.8,2.55,1.03,1.66,2293.0
156633,W13,1.0,1,No,0-499 sqft,Yes,S,1.0,5,278.0,421000.0,43.63629132177311,-79.4172961489942,7,0.96,3.95,0.24,2.21,0.14,1.41,0.13,1577.0
157105,W10,2.0,2,YES,3500-3999 sqft,N,S,8.0,31,3575.0,3769000.0,43.66348390540603,-79.38706694070513,24,2.23,0.39,0.23,0.45,1.13,0.53,0.35,1520.0
157361,W13,2.0,3,No,0-499 sqft,Yes,We,14.0,7,345.0,425000.0,43.64537862969152,-79.39783254982677,3,0.85,2.17,0.26,1.01,1.26,0.05,1.08,2541.0
157501,W13,2.0,2,No,500-999 sqft,N,No,34.0,5,940.0,874000.0,43.65079111568495,-79.3823758963333,10,0.98,1.21,0.26,1.52,1.46,1.02,0.33,6464.0
157661,W13,2.0,2,No,500-999 sqft,Yes,E,3.0,13,585.0,858000.0,43.63444029501179,-79.42559271580804,0,0.26,4.58,0.64,2.9,0.64,1.3,0.57,1848.0
157666,W13,1.0,1,No,0-499 sqft,Yes,S,7.0,6,637.0,465000.0,43.65357148677948,-79.39370094282204,9,1.63,1.25,0.05,1.68,1.39,0.23,0.46,5186.0
157791,W11,1.0,1,YES,500-999 sqft,Yes,No,19.0,12,419.0,575000.0,43.66927232957425,-79.37878562468559,8,1.31,0.91,0.27,0.52,1.85,0.64,0.39,2301.0
158028,W10,2.0,2,No,,Yes,S,7.0,15,1351.0,842000.0,43.67086743037009,-79.39527012273201,1,2.31,1.43,0.13,0.96,0.81,0.23,0.39,2816.0
158220,W10,1.0,1,YES,500-999 sqft,Yes,We,0.0,14,460.0,597000.0,43.667181512786826,-79.40229145908279,12,2.99,1.68,0.1,1.43,0.28,0.36,0.25,2816.0
158222,W10,1.0,1,YES,500-999 sqft,Yes,We,22.0,22,373.0,626000.0,43.663092938435135,-79.41316514213167,4,3.02,2.44,0.23,2.35,1.0,0.39,0.35,1425.0
158298,W13,2.0,1,No,500-999 sqft,Yes,S,2.0,4,618.0,1074000.0,43.62904759091985,-79.41302772691351,7,1.31,4.36,1.11,2.12,0.76,1.49,0.91,1577.0
158728,W10,2.0,1,No,1500-1999 sqft,N,No,,6,1324.0,1325000.0,43.6606091767656,-79.41955599987826,4,3.01,2.95,0.45,2.91,1.57,0.22,0.4,1425.0
160305,W11,1.0,1,YES,1000-1499 sqft,Yes,S,2.0,20,543.0,841000.0,43.650533349015305,-79.36335149994517,6,0.35,2.0,0.25,2.51,2.3,0.61,1.17,2293.0
161017,W13,0.0,1,No,500-999 sqft,N,S,41.0,11,331.0,440000.0,43.64201151829059,-79.39570169745691,3,0.55,2.42,0.11,0.62,0.9,0.27,1.08,1486.0
161076,W13,1.0,1,No,500-999 sqft,N,No,4.0,2,1422.0,882000.0,43.63718483009902,-79.39621324701592,3,0.26,2.92,0.24,0.51,0.82,0.1,1.49,1486.0
161297,W13,1.0,2,YES,0-499 sqft,Yes,No,19.0,8,366.0,534000.0,43.64547480334284,-79.39632431537443,3,0.88,2.1,0.13,0.95,1.18,0.16,0.96,2541.0
161307,W10,1.0,1,YES,500-999 sqft,Yes,No,7.0,9,679.0,867000.0,43.66698691636017,-79.4172490815357,21,3.55,2.83,0.32,2.63,1.33,0.4,0.33,2816.0
161517,W13,2.0,1,No,1000-1499 sqft,Yes,E,1.0,2,696.0,1130000.0,43.629382707248645,-79.41793432603161,0,0.93,4.56,0.97,2.46,0.63,1.82,0.74,1577.0
161567,W10,2.0,3,YES,500-999 sqft,Yes,No,3.0,27,825.0,967000.0,43.67195608428165,-79.41320085709069,12,3.66,2.69,0.61,2.37,1.26,0.8,0.59,2816.0
161860,W13,1.0,1,No,0-499 sqft,Yes,No,10.0,5,399.0,378000.0,43.62335990329087,-79.39790291228175,13,1.61,4.43,1.37,1.77,1.88,1.39,2.2,2293.0
161979,W13,1.0,1,No,500-999 sqft,Yes,S,20.0,33,489.0,669000.0,43.63817895219717,-79.40656155442652,23,0.58,3.23,0.34,1.33,0.83,0.8,1.02,1577.0
162131,W11,1.0,1,YES,500-999 sqft,N,S,6.0,7,463.0,774000.0,43.65032245079778,-79.37120454365227,6,0.52,1.57,0.1,2.02,1.82,0.29,0.55,3543.0
162232,W10,2.0,2,No,500-999 sqft,Yes,E,2.0,11,732.0,912000.0,43.684244840104434,-79.38525729326321,14,1.49,2.52,0.65,1.91,2.5,1.19,0.51,2548.0
162542,W10,1.0,1,YES,500-999 sqft,N,We,0.0,2,860.0,727000.0,43.68597332457442,-79.36813415108618,15,0.54,2.95,0.33,1.57,3.53,2.05,1.39,2548.0
162615,W13,2.0,2,YES,500-999 sqft,Yes,No,0.0,5,737.0,977000.0,43.64744602219507,-79.3651524639819,6,0.28,2.13,0.38,2.25,1.99,0.39,1.03,2293.0
162666,W11,1.0,1,No,500-999 sqft,Yes,No,18.0,17,363.0,578000.0,43.66595386500393,-79.37748943131805,19,1.56,0.65,0.12,0.58,1.89,0.32,0.51,2374.0
163374,W13,2.0,3,No,0-499 sqft,N,S,34.0,17,390.0,449000.0,43.63384510168594,-79.4118695805067,7,1.1,3.87,0.73,1.83,0.48,1.21,0.61,1577.0
163437,W13,1.0,1,No,500-999 sqft,Yes,E,14.0,2,410.0,595000.0,43.62966602763954,-79.42604368190405,0,0.42,4.97,1.09,3.05,0.9,1.82,0.91,
164067,W13,2.0,2,No,500-999 sqft,Yes,No,,5,557.0,714000.0,43.63650400139883,-79.39835277006104,13,0.17,3.06,0.1,0.7,1.0,0.12,1.65,1486.0
164945,W10,2.0,2,YES,2500-2999 sqft,N,S,13.0,3,1825.0,1876000.0,43.67608522015636,-79.36577305022323,20,0.34,2.11,0.81,1.46,3.09,1.28,0.39,2548.0
165120,W10,2.0,2,No,500-999 sqft,N,No,44.0,3,564.0,545000.0,43.68752481056911,-79.36609795345336,15,0.52,3.18,0.38,1.33,3.77,1.88,1.5,944.0
165161,W10,2.0,2,No,500-999 sqft,Yes,No,11.0,16,1738.0,1262000.0,43.6629541338236,-79.39202094825147,24,2.49,0.75,0.62,0.76,0.75,0.72,0.39,1520.0
165848,W11,2.0,2,No,500-999 sqft,N,S,11.0,7,806.0,823000.0,43.65123080447837,-79.376175762483,18,0.7,1.28,0.13,1.82,1.68,0.61,0.28,5132.0
166400,W13,1.0,1,YES,500-999 sqft,Yes,No,16.0,17,440.0,668000.0,43.6287326226133,-79.42067078368011,0,0.78,4.76,1.05,2.69,0.74,2.02,0.82,1577.0
166452,W10,3.0,3,No,3000-3499 sqft,Yes,No,25.0,11,2959.0,3411000.0,43.671890324020914,-79.36615693863557,2,0.75,1.76,0.5,1.4,2.91,1.16,0.29,2374.0
166855,W10,2.0,3,No,500-999 sqft,N,No,12.0,3,829.0,1074000.0,43.670738433905626,-79.40987184562863,12,3.43,2.39,0.53,2.08,0.97,0.61,0.48,2816.0
167212,W10,0.0,1,No,0-499 sqft,Yes,E,5.0,9,358.0,452000.0,43.68240542039848,-79.36776641268179,15,0.31,2.61,0.3,1.86,3.31,1.84,1.0,2548.0
167616,W10,1.0,1,No,0-499 sqft,Yes,No,,10,375.0,524000.0,43.68763938404408,-79.36598465278742,15,0.53,3.19,0.39,1.32,3.79,1.87,1.51,944.0
167758,W10,1.0,1,YES,500-999 sqft,Yes,No,13.0,6,482.0,736000.0,43.6748236088536,-79.36472033156599,20,0.5,2.07,0.75,1.33,3.12,1.14,0.38,2374.0
167923,W11,2.0,2,No,2000-2499 sqft,Yes,S,3.0,12,1467.0,2036000.0,43.666523246492766,-79.35786147778141,16,0.74,2.08,0.49,0.94,3.47,0.66,1.19,2374.0
168073,W11,1.0,1,No,0-499 sqft,Yes,S,6.0,4,426.0,543000.0,43.65577298751672,-79.36056214782032,16,0.69,1.91,0.36,2.02,2.85,1.08,1.55,3543.0
168313,W11,2.0,3,No,500-999 sqft,Yes,No,30.0,5,500.0,762000.0,43.669635949823615,-79.3640397033523,2,1.04,1.76,0.46,1.26,3.02,0.99,0.59,2374.0
168744,W10,1.0,2,YES,500-999 sqft,N,No,10.0,10,651.0,678000.0,43.65355753931629,-79.3997736682332,9,1.75,1.63,0.08,1.88,1.26,0.34,0.94,5186.0
168927,W13,2.0,2,No,1000-1499 sqft,Yes,We,3.0,16,706.0,968000.0,43.64705385935538,-79.38694739055062,10,0.79,1.66,0.1,1.01,1.01,0.92,0.19,2541.0
169171,W10,3.0,3,YES,3500-3999 sqft,N,We,12.0,2,3448.0,2632000.0,43.67159432311517,-79.38285187249843,8,1.38,1.11,0.15,0.52,1.64,0.49,0.25,2548.0
169322,W10,1.0,1,YES,500-999 sqft,N,We,38.0,22,750.0,1058000.0,43.68640649536417,-79.37609217997993,5,1.07,2.81,0.93,2.04,3.12,1.72,1.27,2548.0
169417,W13,1.0,1,No,0-499 sqft,Yes,S,1.0,1,409.0,430000.0,43.64939556212912,-79.38076840957144,18,0.78,1.37,0.15,1.45,1.34,0.86,0.25,6464.0
169450,W10,2.0,2,YES,500-999 sqft,Yes,No,4.0,17,998.0,1259000.0,43.685417144421365,-79.38294021567779,14,1.39,2.64,0.72,2.04,2.71,1.37,0.74,2548.0
169827,W10,2.0,3,No,500-999 sqft,N,No,18.0,8,935.0,687000.0,43.65977551875168,-79.41904501309928,4,2.91,2.92,0.52,2.89,1.56,0.16,0.48,1425.0
170108,W10,1.0,1,No,0-499 sqft,N,S,,6,324.0,470000.0,43.68030565397231,-79.38109788802109,14,1.03,2.08,0.97,1.49,2.35,0.94,0.77,2548.0
170453,W13,1.0,1,YES,500-999 sqft,Yes,No,9.0,7,580.0,932000.0,43.65238283329857,-79.3868654096679,10,1.27,1.08,0.36,1.59,1.61,0.69,0.18,6464.0
170919,W10,1.0,1,YES,500-999 sqft,Yes,No,,3,803.0,916000.0,43.66084413046007,-79.3955793028647,24,2.44,1.03,0.61,1.13,0.62,0.54,0.45,4099.0
170934,W11,1.0,1,No,500-999 sqft,N,E,1.0,1,517.0,661000.0,43.66496428095368,-79.368230634489,2,1.21,1.23,0.08,1.33,2.63,0.93,0.95,2374.0
171293,W13,1.0,1,No,0-499 sqft,Yes,S,89.0,6,333.0,385000.0,43.65011249026672,-79.38237446152262,10,0.91,1.28,0.18,1.46,1.38,1.0,0.33,6464.0
171364,W13,2.0,2,No,500-999 sqft,Yes,No,3.0,7,855.0,,43.63050224343044,-79.42163518473592,0,0.61,4.66,0.87,2.69,0.6,1.8,0.65,1577.0
171528,W10,1.0,1,No,500-999 sqft,N,S,,4,601.0,557000.0,43.66888924381993,-79.40213465826363,12,2.9,1.75,0.24,1.43,0.46,0.41,0.21,2816.0
172033,W10,2.0,2,No,1000-1499 sqft,Yes,No,2.0,32,1022.0,1542000.0,43.68455528190266,-79.37822331419996,5,1.03,2.57,1.07,2.01,2.85,1.45,1.04,2548.0
172197,W11,1.0,1,No,500-999 sqft,Yes,We,0.0,9,584.0,660000.0,43.6665967378191,-79.36952246398,2,1.31,1.21,0.12,1.21,2.54,0.88,0.77,2374.0
172352,W11,2.0,2,No,1500-1999 sqft,Yes,No,14.0,15,2108.0,2475000.0,43.662237658723015,-79.3759521655218,19,1.73,0.56,0.11,0.88,2.03,0.33,0.58,3543.0
172778,W10,1.0,1,YES,500-999 sqft,Yes,No,13.0,4,434.0,703000.0,43.66923147617418,-79.38920665332392,24,1.95,0.98,0.06,0.44,1.06,0.22,0.14,1520.0
172818,W10,1.0,1,No,,Yes,S,1.0,14,376.0,479000.0,43.67540106233033,-79.36645698526577,20,0.37,2.02,0.85,1.49,3.01,1.29,0.3,2548.0
172901,W10,1.0,1,YES,500-999 sqft,Yes,S,12.0,9,985.0,798000.0,43.65536664503672,-79.41661305767069,4,2.39,2.8,0.13,2.87,1.64,0.38,0.98,1425.0
173699,W13,2.0,2,No,1000-1499 sqft,Yes,No,3.0,19,995.0,1244000.0,43.63896164766461,-79.39995694569069,23,0.13,2.87,0.21,0.81,1.12,0.41,1.56,1486.0
174047,W13,2.0,2,No,500-999 sqft,N,E,13.0,11,578.0,632000.0,43.64785786478267,-79.39579453596534,9,1.13,1.85,0.24,1.17,1.35,0.31,0.81,2541.0
174116,W10,2.0,2,No,1500-1999 sqft,Yes,S,18.0,16,1572.0,1470000.0,43.67119351065715,-79.3620465318363,2,0.96,1.98,0.68,1.08,3.21,0.82,0.62,2374.0
174429,W13,2.0,2,No,500-999 sqft,Yes,S,,3,461.0,806000.0,43.6466782999201,-79.37270046530338,6,0.14,1.86,0.26,1.68,1.45,0.22,0.48,2293.0
174805,W10,2.0,3,YES,2000-2499 sqft,Yes,E,1.0,29,2006.0,1704000.0,43.655167785960025,-79.3887563612674,10,1.62,0.86,0.31,1.37,1.46,0.44,0.05,5186.0
175087,W10,1.0,1,YES,500-999 sqft,Yes,No,24.0,13,933.0,958000.0,43.68523483801255,-79.37474082480158,5,0.9,2.7,0.8,2.03,3.1,1.68,1.33,2548.0
175094,W13,1.0,1,No,0-499 sqft,Yes,E,7.0,2,342.0,394000.0,43.65098591720491,-79.40176412173764,9,1.48,1.93,0.35,1.7,1.54,0.06,1.17,5186.0
175305,W13,2.0,2,YES,500-999 sqft,Yes,S,13.0,7,547.0,786000.0,43.64704819417482,-79.36999519773288,6,0.17,1.93,0.27,1.88,1.64,0.08,0.66,2293.0
175332,W13,1.0,1,YES,0-499 sqft,N,No,6.0,8,456.0,490000.0,43.645454762017394,-79.36265132656418,6,0.34,2.43,0.68,2.34,2.06,0.65,1.28,2293.0
175623,W11,2.0,2,No,500-999 sqft,Yes,No,26.0,8,560.0,820000.0,43.65088593244906,-79.37933395875193,18,0.8,1.23,0.14,1.65,1.54,0.8,0.23,6464.0
177438,W10,1.0,1,YES,500-999 sqft,Yes,E,30.0,1,497.0,700000.0,43.68130927715275,-79.3687159736261,20,0.26,2.46,0.44,1.93,3.17,1.8,0.87,2548.0
177570,W10,1.0,1,YES,500-999 sqft,Yes,S,,4,631.0,632000.0,43.66193519088941,-79.40289686938408,22,2.69,1.61,0.51,1.58,0.36,0.33,0.75,4099.0
178497,W11,2.0,2,No,500-999 sqft,N,E,2.0,5,471.0,706000.0,43.6518593317056,-79.35786113156648,11,0.47,2.29,0.69,2.33,2.75,1.07,1.63,2293.0
178725,W13,2.0,3,No,1000-1499 sqft,N,We,37.0,9,1527.0,1342000.0,43.649565747861686,-79.41838330141475,17,2.0,3.16,0.07,2.61,1.32,0.92,1.51,2391.0
178862,W10,2.0,2,No,500-999 sqft,N,No,4.0,6,1290.0,1307000.0,43.68116090309429,-79.36965106970041,20,0.29,2.42,0.51,1.97,3.1,1.72,0.85,2548.0
178894,W13,2.0,2,No,500-999 sqft,Yes,No,2.0,17,695.0,851000.0,43.63820388052509,-79.4161804992132,7,1.13,3.74,0.23,2.11,0.08,1.33,0.33,1577.0
178925,W10,1.0,1,YES,1500-1999 sqft,Yes,S,31.0,3,914.0,1289000.0,43.65426907022056,-79.41398049635454,4,2.17,2.63,0.35,2.63,1.58,0.6,1.15,2391.0
179435,W10,0.0,1,No,500-999 sqft,N,No,2.0,5,439.0,538000.0,43.662900351893896,-79.39001822275628,24,2.39,0.59,0.48,0.64,0.91,0.65,0.36,1520.0
179504,W10,2.0,3,YES,500-999 sqft,N,E,2.0,6,568.0,758000.0,43.681976348998106,-79.37917762830378,5,0.94,2.28,1.16,1.71,2.59,1.18,0.91,2548.0
180049,W10,1.0,1,YES,1000-1499 sqft,Yes,We,4.0,12,979.0,975000.0,43.67415924908939,-79.39549285915467,1,2.22,1.72,0.24,1.18,1.12,0.56,0.61,2816.0
180160,W13,1.0,1,YES,500-999 sqft,N,S,26.0,9,435.0,610000.0,43.64897622393725,-79.39453046320048,9,1.18,1.69,0.17,1.25,1.4,0.47,0.67,2541.0
180185,W13,1.0,1,YES,500-999 sqft,Yes,S,0.0,11,802.0,598000.0,43.65074017778636,-79.39406468934718,9,1.35,1.51,0.3,1.43,1.56,0.54,0.61,5186.0
181312,W10,1.0,1,YES,500-999 sqft,Yes,E,2.0,5,660.0,850000.0,43.68815872664035,-79.37464675535603,5,1.09,3.02,0.9,1.84,3.35,1.7,1.46,2548.0
181554,W13,2.0,2,No,1000-1499 sqft,Yes,No,3.0,7,975.0,1248000.0,43.64185527777421,-79.4070997052737,23,0.77,2.94,0.3,1.43,0.91,0.83,1.15,1674.0
181605,W10,1.0,1,YES,1000-1499 sqft,N,E,6.0,19,948.0,1189000.0,43.67403001671191,-79.38146191685378,8,1.15,1.38,0.35,0.81,1.87,0.56,0.45,2548.0
181845,W13,1.0,1,No,0-499 sqft,N,S,1.0,1,347.0,474000.0,43.63145313991856,-79.41263112542806,7,1.28,4.12,0.9,1.97,0.57,1.34,0.71,1577.0
182053,W10,1.0,1,YES,500-999 sqft,Yes,S,18.0,0,422.0,577000.0,43.68865721210856,-79.38801332118906,14,1.94,3.03,0.22,1.92,2.84,1.36,0.46,2548.0
182176,W13,1.0,1,No,0-499 sqft,N,S,7.0,1,672.0,409000.0,43.64841339778312,-79.39672136400023,9,1.2,1.85,0.32,1.25,1.45,0.32,0.86,2541.0
183117,W11,1.0,1,No,,Yes,We,12.0,25,682.0,626000.0,43.665648932619376,-79.35858785553278,16,0.67,2.0,0.53,1.04,3.41,0.77,1.21,2374.0
183635,W10,0.0,1,No,500-999 sqft,Yes,S,26.0,24,741.0,843000.0,43.68032058336266,-79.36709965470178,20,0.13,2.43,0.46,1.76,3.22,1.64,0.77,944.0
183865,W11,3.0,3,No,1000-1499 sqft,Yes,S,5.0,0,1273.0,1209000.0,43.67063371364574,-79.3631304328548,2,0.97,1.88,0.57,1.17,3.11,0.91,0.57,2374.0
183938,W11,1.0,1,No,0-499 sqft,N,S,1.0,2,367.0,466000.0,43.65351784413417,-79.3644694397899,6,0.68,1.74,0.31,2.21,2.45,0.77,1.18,3543.0
183991,W11,1.0,1,YES,500-999 sqft,N,S,6.0,13,674.0,863000.0,43.66111334113434,-79.37786004457254,19,1.79,0.41,0.07,0.86,1.91,0.3,0.4,5132.0
184030,W10,1.0,1,YES,1000-1499 sqft,Yes,S,20.0,23,1238.0,1293000.0,43.66626209305863,-79.41243693086486,12,3.33,2.43,0.14,2.25,0.93,0.48,0.1,2816.0
184975,W10,2.0,2,No,1000-1499 sqft,Yes,No,3.0,18,882.0,1089000.0,43.68534534267155,-79.37952919244395,5,1.17,2.65,0.97,2.07,2.86,1.47,0.97,2548.0
185361,W13,2.0,2,No,500-999 sqft,Yes,We,11.0,13,996.0,1070000.0,43.645128251239896,-79.40294083216514,23,0.86,2.45,0.21,1.29,1.39,0.39,1.46,2541.0
185419,W13,2.0,2,No,500-999 sqft,Yes,S,0.0,8,443.0,458000.0,43.648274879675455,-79.42050959634578,17,1.8,3.37,0.22,2.7,1.21,0.71,1.37,2391.0
185424,W13,1.0,1,No,0-499 sqft,N,No,2.0,6,334.0,405000.0,43.6351693215504,-79.41259698837473,7,1.11,3.79,0.61,1.85,0.41,1.25,0.51,1577.0
