id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region
517573,W11,1.0,1,No,500-999 sqft,Yes,We,10.0,15,402.0,716000.0,43.66337397273183,-79.36729551622913,2
614193,W10,1.0,1,YES,500-999 sqft,Yes,E,7.0,7,822.0,980000.0,43.65560549918588,-79.40146227204848,22
864757,W10,3.0,2,No,1500-1999 sqft,Yes,No,55.0,5,1366.0,1781000.0,43.69035080511779,-79.37930150360336,5
539410,W10,2.0,2,No,0-499 sqft,N,S,3.0,1,370.0,550000.0,43.65898652943629,-79.42186188298885,4
903968,W13,1.0,2,YES,1000-1499 sqft,N,We,22.0,16,782.0,928000.0,43.64742202452528,-79.40438269444009,23
357081,W11,2.0,2,No,1000-1499 sqft,Yes,S,1.0,7,1132.0,1432000.0,43.67093961010933,-79.37345730994248,8
985486,W11,1.0,1,YES,500-999 sqft,Yes,S,1.0,20,507.0,775000.0,43.665534819517774,-79.37915678461212,19
259988,W13,3.0,2,No,1500-1999 sqft,N,No,6.0,47,656.0,1079000.0,43.64415530931559,-79.39893867100682,23
433801,W10,0.0,1,No,500-999 sqft,Yes,S,15.0,4,438.0,510000.0,43.66648475885927,-79.40175353350932,12
674716,W13,3.0,2,No,1000-1499 sqft,N,S,31.0,3,836.0,1149000.0,43.64249844677967,-79.37407147965666,18
234126,W11,1.0,1,YES,500-999 sqft,N,No,33.0,2,522.0,600000.0,43.65762379528163,-79.37699996743123,19
995816,W11,1.0,1,YES,0-499 sqft,Yes,No,4.0,8,519.0,681000.0,43.6655007595563,-79.36614684837748,2
922563,W10,1.0,1,YES,500-999 sqft,N,S,13.0,4,652.0,764000.0,43.66975460570713,-79.41527096191653,21
175087,W10,1.0,1,YES,500-999 sqft,Yes,No,24.0,13,933.0,958000.0,43.68523483801255,-79.37474082480158,5
117606,W10,2.0,1,No,500-999 sqft,Yes,No,,14,712.0,694000.0,43.68122746226295,-79.38314511259006,14
383485,W11,2.0,2,No,500-999 sqft,N,S,1.0,1,592.0,656000.0,43.66773687061154,-79.36903527930563,2
914285,W13,2.0,1,YES,500-999 sqft,Yes,We,19.0,2,909.0,1105000.0,43.64232386524248,-79.39314403249375,3
157791,W11,1.0,1,YES,500-999 sqft,Yes,No,19.0,12,419.0,575000.0,43.66927232957425,-79.37878562468559,8
772358,W10,2.0,2,YES,1000-1499 sqft,Yes,No,8.0,29,908.0,1604000.0,43.67368553933773,-79.38460676646449,8
739283,W10,1.0,1,No,0-499 sqft,Yes,E,33.0,3,439.0,530000.0,43.68393675738664,-79.36792649040233,15
849790,W11,1.0,1,No,500-999 sqft,Yes,No,35.0,9,360.0,520000.0,43.65513095934509,-79.36572829509547,16
265350,W10,2.0,2,No,500-999 sqft,Yes,S,15.0,11,414.0,557000.0,43.66836804159718,-79.42169272830972,21
242699,W10,1.0,1,No,500-999 sqft,N,No,26.0,2,363.0,478000.0,43.68176696647642,-79.36925045334795,20
961047,W13,1.0,1,No,0-499 sqft,N,E,11.0,7,306.0,390000.0,43.64713698727472,-79.41274294145302,17
166855,W10,2.0,3,No,500-999 sqft,N,No,12.0,3,829.0,1074000.0,43.670738433905626,-79.40987184562863,12
735455,W10,1.0,1,YES,500-999 sqft,Yes,We,14.0,7,,833000.0,43.67219350814805,-79.39546012508933,1
562687,W10,1.0,1,No,0-499 sqft,Yes,No,,8,630.0,540000.0,43.68718176010148,-79.37522267177633,5
907159,W10,1.0,1,YES,500-999 sqft,Yes,No,7.0,25,701.0,761000.0,43.66021091659832,-79.40316051683354,22
607121,W11,1.0,1,YES,500-999 sqft,Yes,S,0.0,16,796.0,832000.0,43.65936113905952,-79.37554333947512,19
446668,W10,1.0,1,No,500-999 sqft,N,E,5.0,3,1102.0,991000.0,43.68511189211229,-79.37641788913504,5
900578,W10,0.0,1,No,0-499 sqft,Yes,E,9.0,1,379.0,,43.67059748012154,-79.38192042091764,8
739635,W10,2.0,2,No,1500-1999 sqft,N,No,38.0,1,1234.0,1629000.0,43.67633236437599,-79.37986360694174,8
652891,W10,2.0,2,No,2500-2999 sqft,N,No,,6,2914.0,3297000.0,43.67711582127787,-79.36574647392622,20
981516,W11,2.0,1,No,0-499 sqft,N,We,87.0,9,576.0,667000.0,43.65537858213443,-79.35978779473562,16
206591,W10,1.0,1,YES,500-999 sqft,N,No,,23,584.0,879000.0,43.684476518923,-79.37039541935812,15
628366,W10,1.0,1,No,500-999 sqft,Yes,S,2.0,33,511.0,652000.0,43.6858970890976,-79.37758603110153,5
612949,W10,1.0,1,No,500-999 sqft,N,E,7.0,0,859.0,764000.0,43.65265375417504,-79.41630918792667,17
766787,W13,1.0,1,No,0-499 sqft,Yes,S,4.0,15,423.0,417000.0,43.64317662051906,-79.38006486360766,18
399793,W13,2.0,2,No,500-999 sqft,Yes,No,,4,490.0,662000.0,43.64770224933395,-79.41988449718782,17
627015,W13,1.0,1,YES,500-999 sqft,Yes,No,2.0,3,516.0,660000.0,43.64093176004792,-79.4123713556418,7
766952,W10,1.0,1,YES,500-999 sqft,Yes,We,10.0,2,365.0,622000.0,43.660638028459495,-79.40686985254409,22
749943,W10,1.0,1,No,0-499 sqft,Yes,S,0.0,3,370.0,438000.0,43.68653429523293,-79.37962876887572,5
496311,W10,1.0,1,No,500-999 sqft,Yes,E,3.0,5,507.0,621000.0,43.67035993381384,-79.41795996470206,21
977924,W10,1.0,1,No,1000-1499 sqft,Yes,S,7.0,3,871.0,1063000.0,43.6790904914052,-79.38484089376479,14
955028,W11,2.0,2,No,2500-2999 sqft,Yes,E,8.0,10,2235.0,2526000.0,43.64857067184142,-79.37997039227596,18
749722,W11,2.0,3,No,0-499 sqft,Yes,S,20.0,8,458.0,563000.0,43.65759737127651,-79.35654229642189,16
862768,W13,3.0,2,No,1000-1499 sqft,N,S,3.0,6,666.0,927000.0,43.648380867688296,-79.40244756859991,23
510958,W13,3.0,2,No,500-999 sqft,N,S,5.0,9,407.0,585000.0,43.64653185991772,-79.36895136053292,6
276127,W13,1.0,1,No,500-999 sqft,Yes,No,5.0,16,1381.0,774000.0,43.64172117042381,-79.3926040089075,3
205353,W13,3.0,2,No,500-999 sqft,N,S,32.0,11,471.0,,43.6366544148779,-79.41554420352027,7
144990,W10,1.0,1,No,500-999 sqft,Yes,S,2.0,12,453.0,627000.0,43.66987650606979,-79.40525917170346,12
194238,W10,2.0,2,YES,1000-1499 sqft,Yes,We,3.0,2,1232.0,1239000.0,43.66369076930936,-79.41412014483795,4
641199,W11,3.0,3,No,500-999 sqft,Yes,S,6.0,10,545.0,694000.0,43.66139047125998,-79.37833562034216,19
157501,W13,2.0,2,No,500-999 sqft,N,No,34.0,5,940.0,874000.0,43.65079111568495,-79.3823758963333,10
511328,W10,1.0,1,No,1000-1499 sqft,Yes,E,5.0,9,666.0,861000.0,43.657603508860674,-79.38223191889581,19
541145,W10,1.0,1,No,0-499 sqft,Yes,S,37.0,1,332.0,480000.0,43.690753240271725,-79.38308463912703,5
329943,W13,2.0,3,YES,500-999 sqft,Yes,S,21.0,9,477.0,767000.0,43.63744767994288,-79.42611309207705,0
684013,W13,2.0,1,No,1000-1499 sqft,Yes,No,25.0,3,1648.0,2050000.0,43.64206272873026,-79.40880708270001,23
323763,W11,1.0,1,No,500-999 sqft,Yes,No,28.0,9,603.0,702000.0,43.66869860663788,-79.37905625106116,8
167758,W10,1.0,1,YES,500-999 sqft,Yes,No,13.0,6,482.0,736000.0,43.6748236088536,-79.36472033156599,20
280974,W10,2.0,2,No,500-999 sqft,Yes,No,11.0,2,531.0,678000.0,43.66291150754285,-79.40412481879623,22
245683,W11,1.0,1,No,500-999 sqft,Yes,No,26.0,16,649.0,,43.65307220133074,-79.36073187661219,16
151701,W10,1.0,1,YES,0-499 sqft,N,No,6.0,1,386.0,509000.0,43.65706423477069,-79.41637034269093,4
539181,W10,2.0,2,YES,500-999 sqft,Yes,We,1.0,7,529.0,686000.0,43.67189946052603,-79.42098169603621,21
809522,W10,2.0,2,YES,1500-1999 sqft,N,S,0.0,10,1198.0,1318000.0,43.65614076602928,-79.40996333221061,22
712460,W10,1.0,1,No,0-499 sqft,Yes,No,47.0,4,460.0,543000.0,43.66555658844933,-79.42587085579603,21
871944,W13,1.0,1,No,0-499 sqft,Yes,S,20.0,22,271.0,412000.0,43.64799829342544,-79.3811502076781,18
590765,W13,1.0,1,YES,500-999 sqft,Yes,S,1.0,8,509.0,846000.0,43.6421837025345,-79.38395654898694,18
375866,W11,1.0,1,YES,500-999 sqft,N,S,20.0,1,1028.0,901000.0,43.66898906335084,-79.36523337214673,2
259305,W10,1.0,1,No,1000-1499 sqft,N,We,4.0,23,618.0,739000.0,43.659323009794925,-79.41459899649506,4
433368,W11,2.0,2,No,5500-3999 sqft,N,No,6.0,3,1805.0,3077000.0,43.65842099919718,-79.3557736064839,16
278892,W10,1.0,1,No,0-499 sqft,N,We,4.0,1,417.0,474000.0,43.68489933680405,-79.39080146661651,14
557918,W13,3.0,2,No,500-999 sqft,N,We,7.0,3,1334.0,1067000.0,43.65120042189868,-79.35388062314016,11
990579,W13,1.0,1,No,,Yes,No,19.0,19,513.0,642000.0,43.65256880611397,-79.3971921188342,9
370435,W10,1.0,1,YES,500-999 sqft,N,E,7.0,14,374.0,613000.0,43.68408545541847,-79.3890526137615,14
130408,W11,0.0,1,No,0-499 sqft,N,No,15.0,13,554.0,522000.0,43.65159660611511,-79.37059196712495,6
369469,W10,1.0,1,No,500-999 sqft,Yes,No,7.0,4,353.0,529000.0,43.66127021264923,-79.42086780961766,4
458332,W10,1.0,1,YES,500-999 sqft,Yes,We,18.0,0,435.0,664000.0,43.661038159582695,-79.38879939144914,24
586585,W13,1.0,1,No,0-499 sqft,N,S,40.0,3,,387000.0,43.63189816976632,-79.41833797317166,0
541834,W10,,1,No,0-499 sqft,Yes,S,69.0,11,386.0,423000.0,43.66935439725268,-79.40269820328481,12
981454,W10,1.0,1,YES,1000-1499 sqft,Yes,No,5.0,3,636.0,982000.0,43.68268943203928,-79.37511389072819,5
459379,W10,3.0,3,No,500-999 sqft,Yes,S,31.0,1,674.0,820000.0,43.665615707229314,-79.42187842297933,21
466266,W11,,2,No,1500-1999 sqft,N,We,4.0,14,1346.0,1782000.0,43.663400328612205,-79.3569131602157,16
628671,W10,,2,YES,500-999 sqft,Yes,S,29.0,3,629.0,803000.0,43.65546595482635,-79.394229368585,9
493253,W10,1.0,1,YES,0-499 sqft,N,No,25.0,11,459.0,603000.0,43.68430965926542,-79.38960939366638,14
806640,W13,1.0,1,No,0-499 sqft,Yes,No,62.0,24,424.0,467000.0,43.639621310255286,-79.4110008351142,7
260150,W11,1.0,1,YES,500-999 sqft,Yes,S,3.0,6,528.0,695000.0,43.654509959035074,-79.36746344981144,6
417938,W10,1.0,1,No,500-999 sqft,Yes,E,14.0,6,643.0,731000.0,43.67860448860085,-79.36793872888678,20
665821,W10,1.0,1,YES,500-999 sqft,N,We,9.0,4,470.0,722000.0,43.68456785989151,-79.37423547088186,5
144555,W10,1.0,1,No,0-499 sqft,N,S,5.0,7,393.0,454000.0,43.67577995581274,-79.37012224433496,20
283441,W11,3.0,2,No,1500-1999 sqft,Yes,S,9.0,2,1783.0,2318000.0,43.655216714488255,-79.36969141838016,6
669141,W13,1.0,1,YES,500-999 sqft,Yes,No,3.0,5,376.0,546000.0,43.64064948348307,-79.38988085342893,3
182176,W13,1.0,1,No,0-499 sqft,N,S,7.0,1,672.0,409000.0,43.64841339778312,-79.39672136400023,9
751030,W10,1.0,1,No,1000-1499 sqft,Yes,No,14.0,18,1120.0,980000.0,43.65451167699342,-79.41829317003659,4
940661,W13,1.0,1,YES,500-999 sqft,N,E,8.0,12,882.0,670000.0,43.64460144400474,-79.37369932378414,18
656741,W10,2.0,1,YES,2000-2499 sqft,Yes,S,2.0,3,1519.0,2165000.0,43.66173291339117,-79.40494012160228,22
560058,W13,1.0,1,YES,0-499 sqft,N,No,4.0,9,527.0,481000.0,43.644020935415824,-79.3796527730208,18
717684,W10,1.0,1,YES,500-999 sqft,N,E,44.0,3,606.0,650000.0,43.68995670955632,-79.37788226534259,5
229065,W10,2.0,2,YES,500-999 sqft,Yes,We,2.0,2,450.0,761000.0,43.67586975613121,-79.3731202109099,20
358897,W13,2.0,2,No,1000-1499 sqft,Yes,S,1.0,1,1235.0,1775000.0,43.648212662756976,-79.39631763766764,9
243224,W13,1.0,1,No,0-499 sqft,N,We,2.0,0,234.0,318000.0,43.64893985863818,-79.40668632586491,23
258502,W10,2.0,2,No,500-999 sqft,N,S,2.0,5,1437.0,1120000.0,43.677432267491874,-79.38472373917388,14
361442,W10,2.0,2,No,1000-1499 sqft,Yes,We,40.0,6,1240.0,1385000.0,43.65795576149537,-79.38633220256892,10
198242,W13,2.0,3,No,500-999 sqft,N,We,4.0,12,898.0,848000.0,43.65408383068998,-79.38902368466914,10
593283,W10,1.0,1,YES,1500-1999 sqft,Yes,S,0.0,2,862.0,906000.0,43.66866042711308,-79.41737927876751,21
357429,W13,1.0,1,No,0-499 sqft,N,S,18.0,9,263.0,385000.0,43.64017608693353,-79.40696270027208,23
125115,W13,1.0,1,No,0-499 sqft,Yes,No,2.0,4,324.0,368000.0,43.64775843465269,-79.39187670828491,3
201662,W13,1.0,1,YES,500-999 sqft,N,No,24.0,18,502.0,671000.0,43.620582668145424,-79.3951478168979,13
551632,W13,1.0,1,YES,0-499 sqft,Yes,We,0.0,9,394.0,,43.64411412055064,-79.39602377317274,3
934034,W10,1.0,1,No,500-999 sqft,Yes,We,40.0,14,503.0,588000.0,43.65588514656466,-79.41195458422702,4
789768,W10,1.0,1,YES,500-999 sqft,N,We,14.0,8,515.0,641000.0,43.67937317594788,-79.37322178025039,20
433305,W11,1.0,1,YES,500-999 sqft,Yes,No,12.0,11,717.0,648000.0,43.65072144045495,-79.36603892990338,6
694480,W13,1.0,1,No,0-499 sqft,N,No,6.0,4,385.0,431000.0,43.64240762159036,-79.3756226778913,18
497211,W10,1.0,1,No,0-499 sqft,N,No,13.0,3,525.0,509000.0,43.65196913548884,-79.4205906728873,17
953003,W11,1.0,1,YES,500-999 sqft,N,S,11.0,9,356.0,561000.0,43.65420213627725,-79.35137711248959,11
765895,W13,2.0,2,YES,500-999 sqft,Yes,We,3.0,0,406.0,661000.0,43.64668574020885,-79.40075924210153,23
174047,W13,2.0,2,No,500-999 sqft,N,E,13.0,11,578.0,632000.0,43.64785786478267,-79.39579453596534,9
356467,W11,1.0,1,YES,500-999 sqft,Yes,S,15.0,0,420.0,741000.0,43.66724406142836,-79.3751609747918,8
581161,W10,1.0,1,No,500-999 sqft,Yes,We,12.0,2,401.0,583000.0,43.66999181160052,-79.38380463004692,8
778093,W11,2.0,1,No,500-999 sqft,N,No,2.0,24,773.0,1027000.0,43.66430561541919,-79.36345759097274,2
261974,W11,2.0,2,No,500-999 sqft,Yes,No,34.0,19,938.0,867000.0,43.65240959796149,-79.36016206477944,11
346750,W11,0.0,1,No,500-999 sqft,Yes,We,25.0,4,399.0,555000.0,43.649881402457446,-79.37763439076868,18
862495,W13,2.0,1,No,500-999 sqft,Yes,S,11.0,15,459.0,680000.0,43.64223806492903,-79.41630328983304,17
310258,W10,3.0,3,YES,500-999 sqft,Yes,E,3.0,7,1043.0,1238000.0,43.659500659558745,-79.4146551645743,4
966290,W10,1.0,2,YES,1000-1499 sqft,Yes,No,1.0,4,447.0,694000.0,43.656938108812014,-79.40578029718453,22
898362,W11,2.0,2,No,500-999 sqft,Yes,S,10.0,16,483.0,609000.0,43.66024443528831,-79.37101565885844,19
203542,W10,2.0,2,No,2500-2999 sqft,N,S,20.0,19,1913.0,,43.68564590935397,-79.38937970172779,14
937005,W10,2.0,2,YES,1000-1499 sqft,N,No,14.0,4,1658.0,1348000.0,43.66766088501205,-79.40846457861143,12
456698,W10,2.0,2,No,500-999 sqft,N,S,14.0,16,589.0,834000.0,43.66202623401044,-79.40144468331069,22
880974,W10,0.0,1,No,0-499 sqft,Yes,We,18.0,6,545.0,475000.0,43.67160504884405,-79.40885346230799,12
551143,W13,2.0,2,No,1500-1999 sqft,Yes,S,17.0,5,1055.0,1639000.0,43.63916462631863,-79.42124516167276,0
794136,W10,1.0,1,No,500-999 sqft,N,No,4.0,0,411.0,715000.0,43.65884976838986,-79.41785253939325,4
467030,W10,2.0,2,No,500-999 sqft,N,We,6.0,2,904.0,798000.0,43.67497779366682,-79.39404630305249,1
464401,W11,2.0,3,YES,1000-1499 sqft,N,No,14.0,0,1366.0,1043000.0,43.66676445768088,-79.3774716645822,8
829563,W10,2.0,2,No,500-999 sqft,Yes,S,35.0,10,497.0,664000.0,43.68319968169048,-79.37853903703754,5
337450,W13,2.0,2,YES,1500-1999 sqft,N,E,5.0,1,992.0,1453000.0,43.63079170073402,-79.42050918597745,0
906967,W10,0.0,1,No,500-999 sqft,N,We,11.0,12,453.0,550000.0,43.66967700719351,-79.40590485436944,12
404427,W13,1.0,1,No,0-499 sqft,N,No,9.0,4,272.0,443000.0,43.64746768983526,-79.40970607549855,17
355033,W13,2.0,3,No,1000-1499 sqft,Yes,E,20.0,2,1069.0,1481000.0,43.64200058487759,-79.39224783869153,3
461650,W10,3.0,2,No,500-999 sqft,N,S,9.0,21,1488.0,1277000.0,43.69059857344397,-79.37450028985272,5
332748,W10,1.0,1,YES,,Yes,No,18.0,0,528.0,639000.0,43.67488086976402,-79.37174254085069,20
657511,W10,3.0,2,No,1500-1999 sqft,Yes,We,28.0,18,2747.0,3017000.0,43.68640971948066,-79.37121275070284,15
565148,W13,2.0,2,YES,1500-1999 sqft,Yes,S,5.0,2,1485.0,1698000.0,43.65088488446278,-79.35873967914452,11
846840,W11,2.0,3,No,500-999 sqft,Yes,S,21.0,17,957.0,1174000.0,43.66988854285004,-79.36743707947916,2
829889,W13,1.0,1,YES,500-999 sqft,N,E,19.0,0,665.0,829000.0,43.640688326055646,-79.39053452083775,3
244530,W11,1.0,1,No,0-499 sqft,N,S,7.0,20,379.0,509000.0,43.65734578121856,-79.38120884428791,19
851396,W13,2.0,2,YES,1000-1499 sqft,Yes,No,37.0,13,936.0,1520000.0,43.63783085387588,-79.39886228705528,3
141756,W13,1.0,2,YES,0-499 sqft,N,We,17.0,8,245.0,381000.0,43.653154607603305,-79.39429646109552,9
542374,W13,1.0,1,No,500-999 sqft,N,We,44.0,22,645.0,597000.0,43.63810404648086,-79.38272642082879,18
600292,W13,2.0,2,YES,1500-1999 sqft,N,S,17.0,1,2061.0,2305000.0,43.64533566195748,-79.39784263472797,3
899088,W13,0.0,1,No,0-499 sqft,N,E,16.0,3,252.0,349000.0,43.64665467415468,-79.38513135246218,10
364962,W10,1.0,1,No,500-999 sqft,N,S,5.0,7,409.0,454000.0,43.65924033594655,-79.41997320788138,4
838787,W10,1.0,1,YES,500-999 sqft,N,We,5.0,11,605.0,743000.0,43.66564594563301,-79.42706690865775,21
576814,W10,1.0,1,YES,500-999 sqft,Yes,No,21.0,29,592.0,576000.0,43.66761186914524,-79.39457727974603,24
975998,W10,1.0,1,No,0-499 sqft,N,No,15.0,5,338.0,525000.0,43.6633179805339,-79.39607107622204,24
858482,W10,2.0,2,YES,500-999 sqft,Yes,E,14.0,28,755.0,983000.0,43.67667752825224,-79.39154989142617,1
514113,W10,1.0,1,No,500-999 sqft,Yes,No,24.0,25,337.0,463000.0,43.663157858668455,-79.39961947755174,22
946458,W13,1.0,1,No,0-499 sqft,N,S,5.0,42,354.0,341000.0,43.64885923639744,-79.36045518360757,11
196510,W10,2.0,2,YES,1500-1999 sqft,Yes,S,7.0,1,1201.0,1861000.0,43.65659753571049,-79.39114712866088,10
610754,W10,,2,No,1000-1499 sqft,N,No,3.0,28,1978.0,2098000.0,43.6789790250126,-79.37131078917305,20
259700,W11,1.0,1,No,500-999 sqft,N,No,3.0,1,542.0,590000.0,43.65473349303049,-79.35192377239744,11
557148,W10,1.0,1,No,500-999 sqft,Yes,S,,7,380.0,595000.0,43.68064571585167,-79.37387875274514,20
186928,W10,1.0,2,No,0-499 sqft,Yes,We,7.0,4,391.0,530000.0,43.65621017755001,-79.39283367361307,9
372200,W10,3.0,3,YES,2000-2499 sqft,Yes,S,18.0,8,1827.0,2078000.0,43.66541228379894,-79.39792854670765,24
678918,W11,2.0,2,YES,1000-1499 sqft,Yes,No,5.0,9,1165.0,1343000.0,43.67017411046958,-79.37112917472288,2
941566,W13,1.0,1,YES,0-499 sqft,N,S,9.0,3,309.0,429000.0,43.64265323675277,-79.37528408557999,18
378703,W13,2.0,2,No,500-999 sqft,Yes,E,22.0,12,435.0,607000.0,43.65326908149323,-79.34960614908384,11
667061,W13,2.0,2,YES,1000-1499 sqft,Yes,S,22.0,3,746.0,1096000.0,43.632642261267634,-79.42668276408322,0
533006,W11,3.0,3,No,1000-1499 sqft,Yes,E,12.0,3,1266.0,1467000.0,43.65253239727489,-79.37538174301034,19
565999,W13,1.0,1,No,0-499 sqft,Yes,We,0.0,10,630.0,503000.0,43.64229461058332,-79.38122298110862,18
670114,W10,1.0,1,No,1000-1499 sqft,Yes,E,15.0,12,703.0,980000.0,43.65705982622523,-79.40797975226815,22
150239,W10,1.0,1,No,0-499 sqft,N,No,25.0,7,487.0,563000.0,43.68241608161854,-79.3798685445301,14
627276,W11,2.0,2,No,1000-1499 sqft,N,S,20.0,9,1201.0,1426000.0,43.65763999846276,-79.37754848628967,19
272344,W10,1.0,1,No,500-999 sqft,N,We,12.0,11,545.0,517000.0,43.66431731394293,-79.41113503496616,12
662078,W11,3.0,2,No,1500-1999 sqft,Yes,E,6.0,1,1147.0,1538000.0,43.66186916867776,-79.35671781975415,16
355407,W10,1.0,1,YES,0-499 sqft,N,S,3.0,2,841.0,636000.0,43.691919833242935,-79.38525920022846,5
254226,W10,1.0,1,No,500-999 sqft,Yes,No,28.0,2,937.0,870000.0,43.69414334078836,-79.38175066619175,5
634738,W10,2.0,3,YES,1500-1999 sqft,N,E,8.0,2,1008.0,1495000.0,43.67782507728074,-79.37505207964911,20
757092,W11,2.0,3,No,1000-1499 sqft,Yes,We,14.0,24,1221.0,1494000.0,43.660622130702535,-79.35805219778098,16
716049,W10,3.0,3,No,1500-1999 sqft,Yes,No,17.0,3,1749.0,2035000.0,43.67106146070343,-79.41843014124355,21
619704,W10,1.0,1,YES,500-999 sqft,N,No,1.0,2,710.0,830000.0,43.69381142073106,-79.37960629283064,5
962754,W13,2.0,2,No,500-999 sqft,Yes,No,5.0,5,320.0,434000.0,43.64119911684795,-79.39759483164231,3
358267,W10,1.0,1,YES,500-999 sqft,Yes,S,9.0,11,845.0,833000.0,43.65552351894986,-79.41207605950181,4
475660,W13,2.0,2,YES,1000-1499 sqft,N,S,3.0,10,1265.0,1434000.0,43.64831122079968,-79.42128227511905,17
557172,W13,1.0,1,YES,500-999 sqft,N,No,8.0,3,651.0,692000.0,43.645625759959714,-79.42019706500118,17
649266,W11,2.0,1,YES,2000-2499 sqft,Yes,No,2.0,4,2079.0,2168000.0,43.65516193397671,-79.36247706154852,16
346987,W13,1.0,1,No,0-499 sqft,N,No,6.0,3,424.0,434000.0,43.65202889883071,-79.39894097672713,9
494284,W10,3.0,2,No,2500-2999 sqft,N,We,32.0,22,3070.0,3225000.0,43.66310416197784,-79.39973481730257,22
394172,W13,1.0,1,No,500-999 sqft,N,We,1.0,0,418.0,612000.0,43.640508809474326,-79.38957841253924,3
947301,W10,1.0,1,YES,500-999 sqft,Yes,No,6.0,4,824.0,712000.0,43.656613182792526,-79.41675501666593,4
322281,W13,1.0,1,No,500-999 sqft,N,No,4.0,32,472.0,400000.0,43.64630782006614,-79.41861738034294,17
643810,W10,2.0,2,No,0-499 sqft,N,We,40.0,22,313.0,534000.0,43.67115434551896,-79.42486149681652,21
219636,W10,2.0,1,YES,2500-2999 sqft,N,No,1.0,8,1742.0,2445000.0,43.67463580342563,-79.37733262338683,8
426464,W10,2.0,2,YES,500-999 sqft,Yes,E,1.0,0,1069.0,1473000.0,43.66849094872151,-79.42105581114848,21
431436,W11,0.0,1,No,0-499 sqft,Yes,No,12.0,1,538.0,508000.0,43.65951093823448,-79.3604467220986,16
243436,W11,0.0,1,No,500-999 sqft,Yes,We,44.0,16,562.0,525000.0,43.65623235635072,-79.3589449238894,16
614878,W11,1.0,1,No,500-999 sqft,Yes,S,31.0,3,586.0,,43.66797772223256,-79.36841607484133,2
489299,W13,0.0,1,No,0-499 sqft,N,S,6.0,3,257.0,381000.0,43.6469500228136,-79.39724019457381,9
810904,W10,2.0,2,YES,500-999 sqft,Yes,No,36.0,2,628.0,820000.0,43.66827659788687,-79.42452816572252,21
184975,W10,2.0,2,No,1000-1499 sqft,Yes,No,3.0,18,882.0,1089000.0,43.68534534267155,-79.37952919244395,5
857294,W10,2.0,1,YES,1000-1499 sqft,Yes,S,1.0,1,796.0,1024000.0,43.675519925984,-79.36679309176463,20
370407,W13,1.0,1,YES,500-999 sqft,Yes,We,3.0,2,560.0,654000.0,43.64045766118903,-79.37442490834682,18
568995,W10,1.0,1,No,500-999 sqft,Yes,No,14.0,9,541.0,553000.0,43.67652985266688,-79.39034962676611,1
719246,W13,2.0,3,No,500-999 sqft,N,E,23.0,2,717.0,1032000.0,43.64528392053129,-79.36198932111539,6
859229,W13,2.0,2,No,0-499 sqft,Yes,S,12.0,0,864.0,789000.0,43.64302963858385,-79.37469199246993,18
621451,W13,1.0,1,YES,500-999 sqft,N,No,1.0,13,483.0,764000.0,43.63975283874843,-79.38618603925109,3
478071,W13,3.0,2,No,1500-1999 sqft,N,No,53.0,1,1225.0,1701000.0,43.638048403566906,-79.39880424444513,3
399834,W10,3.0,3,No,1000-1499 sqft,N,S,22.0,9,1420.0,1342000.0,43.66842901974976,-79.41446045765115,12
562727,W10,1.0,2,No,500-999 sqft,N,S,4.0,2,400.0,564000.0,43.65585811883208,-79.3919703852544,10
282133,W13,1.0,1,No,500-999 sqft,Yes,E,3.0,5,441.0,653000.0,43.63835203103124,-79.39179567217813,3
539383,W10,2.0,1,YES,500-999 sqft,Yes,S,16.0,3,698.0,900000.0,43.67712355277764,-79.36896227378101,20
335919,W13,2.0,2,YES,500-999 sqft,Yes,E,35.0,29,724.0,1025000.0,43.65110944220676,-79.40227573551503,9
704181,W10,2.0,2,YES,2000-2499 sqft,Yes,E,6.0,13,,2123000.0,43.6548234691486,-79.4063487167764,22
870299,W10,1.0,1,No,0-499 sqft,N,S,2.0,9,308.0,450000.0,43.66360605997429,-79.39472367689369,24
382100,W10,1.0,1,YES,500-999 sqft,N,E,9.0,2,946.0,1108000.0,43.674858675230126,-79.39891510700924,1
280143,W11,2.0,1,YES,1000-1499 sqft,Yes,We,8.0,29,805.0,1126000.0,43.66043821622297,-79.36670328416464,16
831073,W10,1.0,1,No,0-499 sqft,N,No,29.0,9,411.0,527000.0,43.658786258867885,-79.41798819044216,4
667211,W10,1.0,1,YES,500-999 sqft,N,E,28.0,39,366.0,585000.0,43.66253445548595,-79.40633121172682,22
917915,W10,2.0,2,YES,500-999 sqft,Yes,E,0.0,6,355.0,604000.0,43.688732581189925,-79.3787628335812,5
558576,W13,2.0,3,No,0-499 sqft,N,No,9.0,16,360.0,519000.0,43.642305162051926,-79.39187087565257,3
951393,W10,1.0,1,No,0-499 sqft,N,S,5.0,0,304.0,421000.0,43.67282099256301,-79.41339203861136,12
846712,W13,1.0,1,YES,500-999 sqft,Yes,We,78.0,6,733.0,830000.0,43.64612759702917,-79.41886181571674,17
449327,W10,1.0,1,No,0-499 sqft,Yes,E,0.0,14,462.0,614000.0,43.67657389404632,-79.38970610534254,1
534697,W11,2.0,1,YES,500-999 sqft,N,No,14.0,2,586.0,813000.0,43.667245312759896,-79.38292750712462,8
