id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
749943,W10,1,1,No,0-499 sqft,Yes,S,0,3,370,438000,43.68653429523293,-79.37962876887572
496311,W10,1,1,No,500-999 sqft,Yes,E,3,5,507,621000,43.670359933813835,-79.41795996470206
977924,W10,1,1,No,1000-1499 sqft,Yes,S,7,3,871,1063000,43.6790904914052,-79.38484089376479
955028,W11,2,2,No,2500-2999 sqft,Yes,E,8,10,2235,2526000,43.64857067184142,-79.37997039227596
749722,W11,2,3,No,0-499 sqft,Yes,S,20,8,458,563000,43.65759737127651,-79.35654229642189
862768,W13,3,2,No,1000-1499 sqft,N,S,3,6,666,927000,43.648380867688296,-79.40244756859991
510958,W13,3,2,No,500-999 sqft,N,S,5,9,407,585000,43.646531859917715,-79.36895136053292
276127,W13,1,1,No,500-999 sqft,Yes,No,5,16,1381,774000,43.64172117042381,-79.3926040089075
205353,W13,3,2,No,500-999 sqft,N,S,32,11,471,NA,43.6366544148779,-79.41554420352027
144990,W10,1,1,No,500-999 sqft,Yes,S,2,12,453,627000,43.66987650606979,-79.40525917170346
194238,W10,2,2,YES,1000-1499 sqft,Yes,We,3,2,1232,1239000,43.663690769309355,-79.41412014483795
641199,W11,3,3,No,500-999 sqft,Yes,S,6,10,545,694000,43.66139047125998,-79.37833562034216
157501,W13,2,2,No,500-999 sqft,N,No,34,5,940,874000,43.650791115684946,-79.3823758963333
511328,W10,1,1,No,1000-1499 sqft,Yes,E,5,9,666,861000,43.657603508860674,-79.38223191889581
541145,W10,1,1,No,0-499 sqft,Yes,S,37,1,332,480000,43.690753240271725,-79.38308463912703
329943,W13,2,3,YES,500-999 sqft,Yes,S,21,9,477,767000,43.63744767994288,-79.42611309207705
684013,W13,2,1,No,1000-1499 sqft,Yes,No,25,3,1648,2050000,43.64206272873026,-79.40880708270001
323763,W11,1,1,No,500-999 sqft,Yes,No,28,9,603,702000,43.66869860663788,-79.37905625106116
167758,W10,1,1,YES,500-999 sqft,Yes,No,13,6,482,736000,43.6748236088536,-79.36472033156599
280974,W10,2,2,No,500-999 sqft,Yes,No,11,2,531,678000,43.66291150754285,-79.40412481879623
245683,W11,1,1,No,500-999 sqft,Yes,No,26,16,649,NA,43.653072201330744,-79.36073187661219
151701,W10,1,1,YES,0-499 sqft,N,No,6,1,386,509000,43.65706423477069,-79.41637034269093
539181,W10,2,2,YES,500-999 sqft,Yes,We,1,7,529,686000,43.67189946052603,-79.42098169603621
809522,W10,2,2,YES,1500-1999 sqft,N,S,0,10,1198,1318000,43.656140766029274,-79.40996333221061
712460,W10,1,1,No,0-499 sqft,Yes,No,47,4,460,543000,43.665556588449334,-79.42587085579603
871944,W13,1,1,No,0-499 sqft,Yes,S,20,22,271,412000,43.64799829342544,-79.3811502076781
590765,W13,1,1,YES,500-999 sqft,Yes,S,1,8,509,846000,43.6421837025345,-79.38395654898694
375866,W11,1,1,YES,500-999 sqft,N,S,20,1,1028,901000,43.668989063350836,-79.36523337214673
259305,W10,1,1,No,1000-1499 sqft,N,We,4,23,618,739000,43.659323009794925,-79.41459899649506
433368,W11,2,2,No,5500-3999 sqft,N,No,6,3,1805,3077000,43.65842099919718,-79.3557736064839
278892,W10,1,1,No,0-499 sqft,N,We,4,1,417,474000,43.684899336804044,-79.39080146661651
557918,W13,3,2,No,500-999 sqft,N,We,7,3,1334,1067000,43.65120042189868,-79.35388062314016
990579,W13,1,1,No,NA,Yes,No,19,19,513,642000,43.65256880611397,-79.3971921188342
370435,W10,1,1,YES,500-999 sqft,N,E,7,14,374,613000,43.68408545541847,-79.3890526137615
130408,W11,0,1,No,0-499 sqft,N,No,15,13,554,522000,43.65159660611511,-79.37059196712495
369469,W10,1,1,No,500-999 sqft,Yes,No,7,4,353,529000,43.66127021264923,-79.42086780961766
458332,W10,1,1,YES,500-999 sqft,Yes,We,18,0,435,664000,43.661038159582695,-79.38879939144914
586585,W13,1,1,No,0-499 sqft,N,S,40,3,NA,387000,43.631898169766316,-79.41833797317166
541834,W10,NA,1,No,0-499 sqft,Yes,S,69,11,386,423000,43.66935439725268,-79.40269820328481
981454,W10,1,1,YES,1000-1499 sqft,Yes,No,5,3,636,982000,43.682689432039275,-79.37511389072819
459379,W10,3,3,No,500-999 sqft,Yes,S,31,1,674,820000,43.665615707229314,-79.42187842297933
466266,W11,NA,2,No,1500-1999 sqft,N,We,4,14,1346,1782000,43.663400328612205,-79.3569131602157
628671,W10,NA,2,YES,500-999 sqft,Yes,S,29,3,629,803000,43.65546595482635,-79.394229368585
493253,W10,1,1,YES,0-499 sqft,N,No,25,11,459,603000,43.68430965926542,-79.38960939366638
806640,W13,1,1,No,0-499 sqft,Yes,No,62,24,424,467000,43.639621310255286,-79.4110008351142
260150,W11,1,1,YES,500-999 sqft,Yes,S,3,6,528,695000,43.654509959035074,-79.36746344981144
417938,W10,1,1,No,500-999 sqft,Yes,E,14,6,643,731000,43.67860448860085,-79.36793872888678
665821,W10,1,1,YES,500-999 sqft,N,We,9,4,470,722000,43.68456785989151,-79.37423547088186
144555,W10,1,1,No,0-499 sqft,N,S,5,7,393,454000,43.67577995581274,-79.370122244334965
283441,W11,3,2,No,1500-1999 sqft,Yes,S,9,2,1783,2318000,43.655216714488255,-79.36969141838016
669141,W13,1,1,YES,500-999 sqft,Yes,No,3,5,376,546000,43.64064948348307,-79.38988085342893
182176,W13,1,1,No,0-499 sqft,N,S,7,1,672,409000,43.64841339778312,-79.39672136400023
751030,W10,1,1,No,1000-1499 sqft,Yes,No,14,18,1120,980000,43.65451167699342,-79.41829317003659
940661,W13,1,1,YES,500-999 sqft,N,E,8,12,882,670000,43.64460144400474,-79.37369932378414
656741,W10,2,1,YES,2000-2499 sqft,Yes,S,2,3,1519,2165000,43.66173291339117,-79.40494012160228
560058,W13,1,1,YES,0-499 sqft,N,No,4,9,527,481000,43.644020935415824,-79.3796527730208
717684,W10,1,1,YES,500-999 sqft,N,E,44,3,606,650000,43.68995670955632,-79.37788226534259
229065,W10,2,2,YES,500-999 sqft,Yes,We,2,2,450,761000,43.67586975613121,-79.3731202109099
358897,W13,2,2,No,1000-1499 sqft,Yes,S,1,1,1235,1775000,43.648212662756976,-79.39631763766764
243224,W13,1,1,No,0-499 sqft,N,We,2,0,234,318000,43.64893985863818,-79.40668632586491
258502,W10,2,2,No,500-999 sqft,N,S,2,5,1437,1120000,43.677432267491874,-79.38472373917388
361442,W10,2,2,No,1000-1499 sqft,Yes,We,40,6,1240,1385000,43.65795576149537,-79.38633220256892
198242,W13,2,3,No,500-999 sqft,N,We,4,12,898,848000,43.65408383068998,-79.38902368466914
593283,W10,1,1,YES,1500-1999 sqft,Yes,S,0,2,862,906000,43.66866042711308,-79.41737927876751
357429,W13,1,1,No,0-499 sqft,N,S,18,9,263,385000,43.64017608693353,-79.40696270027208
125115,W13,1,1,No,0-499 sqft,Yes,No,2,4,324,368000,43.64775843465269,-79.39187670828491
201662,W13,1,1,YES,500-999 sqft,N,No,24,18,502,671000,43.620582668145424,-79.3951478168979
551632,W13,1,1,YES,0-499 sqft,Yes,We,0,9,394,NA,43.64411412055064,-79.39602377317274
934034,W10,1,1,No,500-999 sqft,Yes,We,40,14,503,588000,43.655885146564664,-79.41195458422702
789768,W10,1,1,YES,500-999 sqft,N,We,14,8,515,641000,43.67937317594788,-79.37322178025039
433305,W11,1,1,YES,500-999 sqft,Yes,No,12,11,717,648000,43.65072144045495,-79.36603892990338
694480,W13,1,1,No,0-499 sqft,N,No,6,4,385,431000,43.64240762159036,-79.3756226778913
497211,W10,1,1,No,0-499 sqft,N,No,13,3,525,509000,43.65196913548884,-79.4205906728873
953003,W11,1,1,YES,500-999 sqft,N,S,11,9,356,561000,43.65420213627725,-79.35137711248959
765895,W13,2,2,YES,500-999 sqft,Yes,We,3,0,406,661000,43.64668574020885,-79.40075924210153
174047,W13,2,2,No,500-999 sqft,N,E,13,11,578,632000,43.64785786478267,-79.39579453596534
356467,W11,1,1,YES,500-999 sqft,Yes,S,15,0,420,741000,43.667244061428356,-79.3751609747918
581161,W10,1,1,No,500-999 sqft,Yes,We,12,2,401,583000,43.66999181160052,-79.38380463004692
778093,W11,2,1,No,500-999 sqft,N,No,2,24,773,1027000,43.66430561541919,-79.36345759097274
261974,W11,2,2,No,500-999 sqft,Yes,No,34,19,938,867000,43.65240959796149,-79.36016206477944
346750,W11,0,1,No,500-999 sqft,Yes,We,25,4,399,555000,43.649881402457446,-79.37763439076868
862495,W13,2,1,No,500-999 sqft,Yes,S,11,15,459,680000,43.642238064929025,-79.41630328983304
310258,W10,3,3,YES,500-999 sqft,Yes,E,3,7,1043,1238000,43.659500659558745,-79.4146551645743
966290,W10,1,2,YES,1000-1499 sqft,Yes,No,1,4,447,694000,43.656938108812014,-79.40578029718453
898362,W11,2,2,No,500-999 sqft,Yes,S,10,16,483,609000,43.66024443528831,-79.37101565885844
203542,W10,2,2,No,2500-2999 sqft,N,S,20,19,1913,NA,43.68564590935397,-79.38937970172779
937005,W10,2,2,YES,1000-1499 sqft,N,No,14,4,1658,1348000,43.667660885012054,-79.40846457861143
456698,W10,2,2,No,500-999 sqft,N,S,14,16,589,834000,43.66202623401044,-79.40144468331069
880974,W10,0,1,No,0-499 sqft,Yes,We,18,6,545,475000,43.67160504884405,-79.40885346230799
551143,W13,2,2,No,1500-1999 sqft,Yes,S,17,5,1055,1639000,43.63916462631863,-79.42124516167276
794136,W10,1,1,No,500-999 sqft,N,No,4,0,411,715000,43.658849768389864,-79.41785253939325
467030,W10,2,2,No,500-999 sqft,N,We,6,2,904,798000,43.67497779366682,-79.39404630305249
464401,W11,2,3,YES,1000-1499 sqft,N,No,14,0,1366,1043000,43.66676445768088,-79.3774716645822
829563,W10,2,2,No,500-999 sqft,Yes,S,35,10,497,664000,43.683199681690475,-79.37853903703754
337450,W13,2,2,YES,1500-1999 sqft,N,E,5,1,992,1453000,43.63079170073402,-79.42050918597745
906967,W10,0,1,No,500-999 sqft,N,We,11,12,453,550000,43.66967700719351,-79.40590485436944
404427,W13,1,1,No,0-499 sqft,N,No,9,4,272,443000,43.64746768983526,-79.40970607549855
355033,W13,2,3,No,1000-1499 sqft,Yes,E,20,2,1069,1481000,43.64200058487759,-79.39224783869153
461650,W10,3,2,No,500-999 sqft,N,S,9,21,1488,1277000,43.690598573443964,-79.37450028985272
332748,W10,1,1,YES,NA,Yes,No,18,0,528,639000,43.674880869764024,-79.37174254085069
657511,W10,3,2,No,1500-1999 sqft,Yes,We,28,18,2747,3017000,43.68640971948066,-79.37121275070284
565148,W13,2,2,YES,1500-1999 sqft,Yes,S,5,2,1485,1698000,43.65088488446278,-79.35873967914452
846840,W11,2,3,No,500-999 sqft,Yes,S,21,17,957,1174000,43.66988854285004,-79.36743707947916
829889,W13,1,1,YES,500-999 sqft,N,E,19,0,665,829000,43.640688326055646,-79.39053452083775
244530,W11,1,1,No,0-499 sqft,N,S,7,20,379,509000,43.65734578121856,-79.38120884428791
851396,W13,2,2,YES,1000-1499 sqft,Yes,No,37,13,936,1520000,43.63783085387588,-79.39886228705528
141756,W13,1,2,YES,0-499 sqft,N,We,17,8,245,381000,43.653154607603305,-79.39429646109552
542374,W13,1,1,No,500-999 sqft,N,We,44,22,645,597000,43.63810404648086,-79.38272642082879
600292,W13,2,2,YES,1500-1999 sqft,N,S,17,1,2061,2305000,43.645335661957475,-79.39784263472797
899088,W13,0,1,No,0-499 sqft,N,E,16,3,252,349000,43.646654674154675,-79.38513135246218
364962,W10,1,1,No,500-999 sqft,N,S,5,7,409,454000,43.65924033594655,-79.41997320788138
838787,W10,1,1,YES,500-999 sqft,N,We,5,11,605,743000,43.66564594563301,-79.42706690865775
576814,W10,1,1,YES,500-999 sqft,Yes,No,21,29,592,576000,43.66761186914524,-79.39457727974603
975998,W10,1,1,No,0-499 sqft,N,No,15,5,338,525000,43.6633179805339,-79.39607107622204
858482,W10,2,2,YES,500-999 sqft,Yes,E,14,28,755,983000,43.676677528252235,-79.39154989142617
514113,W10,1,1,No,500-999 sqft,Yes,No,24,25,337,463000,43.663157858668455,-79.39961947755174
946458,W13,1,1,No,0-499 sqft,N,S,5,42,354,341000,43.64885923639744,-79.36045518360757
196510,W10,2,2,YES,1500-1999 sqft,Yes,S,7,1,1201,1861000,43.65659753571049,-79.39114712866088
610754,W10,NA,2,No,1000-1499 sqft,N,No,3,28,1978,2098000,43.6789790250126,-79.37131078917305
259700,W11,1,1,No,500-999 sqft,N,No,3,1,542,590000,43.65473349303049,-79.35192377239744
557148,W10,1,1,No,500-999 sqft,Yes,S,NA,7,380,595000,43.68064571585167,-79.37387875274514
186928,W10,1,2,No,0-499 sqft,Yes,We,7,4,391,530000,43.65621017755001,-79.39283367361307
372200,W10,3,3,YES,2000-2499 sqft,Yes,S,18,8,1827,2078000,43.66541228379894,-79.39792854670765
678918,W11,2,2,YES,1000-1499 sqft,Yes,No,5,9,1165,1343000,43.67017411046958,-79.37112917472288
941566,W13,1,1,YES,0-499 sqft,N,S,9,3,309,429000,43.642653236752764,-79.37528408557999
378703,W13,2,2,No,500-999 sqft,Yes,E,22,12,435,607000,43.65326908149323,-79.34960614908384
667061,W13,2,2,YES,1000-1499 sqft,Yes,S,22,3,746,1096000,43.632642261267634,-79.42668276408322
533006,W11,3,3,No,1000-1499 sqft,Yes,E,12,3,1266,1467000,43.65253239727489,-79.37538174301034
565999,W13,1,1,No,0-499 sqft,Yes,We,0,10,630,503000,43.64229461058332,-79.38122298110862
670114,W10,1,1,No,1000-1499 sqft,Yes,E,15,12,703,980000,43.65705982622523,-79.40797975226815
150239,W10,1,1,No,0-499 sqft,N,No,25,7,487,563000,43.68241608161854,-79.3798685445301
627276,W11,2,2,No,1000-1499 sqft,N,S,20,9,1201,1426000,43.65763999846276,-79.37754848628967
272344,W10,1,1,No,500-999 sqft,N,We,12,11,545,517000,43.66431731394293,-79.41113503496616
662078,W11,3,2,No,1500-1999 sqft,Yes,E,6,1,1147,1538000,43.66186916867776,-79.35671781975415
355407,W10,1,1,YES,0-499 sqft,N,S,3,2,841,636000,43.691919833242935,-79.38525920022846
254226,W10,1,1,No,500-999 sqft,Yes,No,28,2,937,870000,43.69414334078836,-79.38175066619175
634738,W10,2,3,YES,1500-1999 sqft,N,E,8,2,1008,1495000,43.67782507728074,-79.37505207964911
757092,W11,2,3,No,1000-1499 sqft,Yes,We,14,24,1221,1494000,43.660622130702535,-79.35805219778098
716049,W10,3,3,No,1500-1999 sqft,Yes,No,17,3,1749,2035000,43.67106146070343,-79.41843014124355
619704,W10,1,1,YES,500-999 sqft,N,No,1,2,710,830000,43.69381142073106,-79.37960629283064
962754,W13,2,2,No,500-999 sqft,Yes,No,5,5,320,434000,43.64119911684795,-79.39759483164231
358267,W10,1,1,YES,500-999 sqft,Yes,S,9,11,845,833000,43.65552351894986,-79.41207605950181
475660,W13,2,2,YES,1000-1499 sqft,N,S,3,10,1265,1434000,43.648311220799684,-79.42128227511905
557172,W13,1,1,YES,500-999 sqft,N,No,8,3,651,692000,43.645625759959714,-79.42019706500118
649266,W11,2,1,YES,2000-2499 sqft,Yes,No,2,4,2079,2168000,43.65516193397671,-79.36247706154852
346987,W13,1,1,No,0-499 sqft,N,No,6,3,424,434000,43.65202889883071,-79.39894097672713
494284,W10,3,2,No,2500-2999 sqft,N,We,32,22,3070,3225000,43.66310416197784,-79.39973481730257
394172,W13,1,1,No,500-999 sqft,N,We,1,0,418,612000,43.640508809474326,-79.38957841253924
947301,W10,1,1,YES,500-999 sqft,Yes,No,6,4,824,712000,43.656613182792526,-79.41675501666593
322281,W13,1,1,No,500-999 sqft,N,No,4,32,472,400000,43.64630782006614,-79.41861738034294
643810,W10,2,2,No,0-499 sqft,N,We,40,22,313,534000,43.671154345518964,-79.42486149681652
219636,W10,2,1,YES,2500-2999 sqft,N,No,1,8,1742,2445000,43.67463580342563,-79.37733262338683
426464,W10,2,2,YES,500-999 sqft,Yes,E,1,0,1069,1473000,43.66849094872151,-79.42105581114848
431436,W11,0,1,No,0-499 sqft,Yes,No,12,1,538,508000,43.659510938234476,-79.3604467220986
243436,W11,0,1,No,500-999 sqft,Yes,We,44,16,562,525000,43.65623235635072,-79.3589449238894
614878,W11,1,1,No,500-999 sqft,Yes,S,31,3,586,NA,43.66797772223256,-79.36841607484133
489299,W13,0,1,No,0-499 sqft,N,S,6,3,257,381000,43.6469500228136,-79.39724019457381
810904,W10,2,2,YES,500-999 sqft,Yes,No,36,2,628,820000,43.668276597886866,-79.42452816572252
184975,W10,2,2,No,1000-1499 sqft,Yes,No,3,18,882,1089000,43.68534534267155,-79.37952919244395
857294,W10,2,1,YES,1000-1499 sqft,Yes,S,1,1,796,1024000,43.675519925984,-79.36679309176463
370407,W13,1,1,YES,500-999 sqft,Yes,We,3,2,560,654000,43.640457661189025,-79.37442490834682
568995,W10,1,1,No,500-999 sqft,Yes,No,14,9,541,553000,43.67652985266688,-79.39034962676611
719246,W13,2,3,No,500-999 sqft,N,E,23,2,717,1032000,43.64528392053129,-79.36198932111539
859229,W13,2,2,No,0-499 sqft,Yes,S,12,0,864,789000,43.64302963858385,-79.37469199246993
621451,W13,1,1,YES,500-999 sqft,N,No,1,13,483,764000,43.63975283874843,-79.38618603925109
478071,W13,3,2,No,1500-1999 sqft,N,No,53,1,1225,1701000,43.638048403566906,-79.39880424444513
399834,W10,3,3,No,1000-1499 sqft,N,S,22,9,1420,1342000,43.66842901974976,-79.41446045765115
562727,W10,1,2,No,500-999 sqft,N,S,4,2,400,564000,43.65585811883208,-79.3919703852544
282133,W13,1,1,No,500-999 sqft,Yes,E,3,5,441,653000,43.63835203103124,-79.39179567217813
539383,W10,2,1,YES,500-999 sqft,Yes,S,16,3,698,900000,43.67712355277764,-79.36896227378101
335919,W13,2,2,YES,500-999 sqft,Yes,E,35,29,724,1025000,43.65110944220676,-79.40227573551503
704181,W10,2,2,YES,2000-2499 sqft,Yes,E,6,13,NA,2123000,43.654823469148596,-79.4063487167764
870299,W10,1,1,No,0-499 sqft,N,S,2,9,308,450000,43.66360605997429,-79.39472367689369
382100,W10,1,1,YES,500-999 sqft,N,E,9,2,946,1108000,43.674858675230126,-79.39891510700924
280143,W11,2,1,YES,1000-1499 sqft,Yes,We,8,29,805,1126000,43.66043821622297,-79.36670328416464
831073,W10,1,1,No,0-499 sqft,N,No,29,9,411,527000,43.658786258867885,-79.41798819044216
667211,W10,1,1,YES,500-999 sqft,N,E,28,39,366,585000,43.66253445548595,-79.40633121172682
917915,W10,2,2,YES,500-999 sqft,Yes,E,0,6,355,604000,43.688732581189925,-79.3787628335812
558576,W13,2,3,No,0-499 sqft,N,No,9,16,360,519000,43.642305162051926,-79.39187087565257
951393,W10,1,1,No,0-499 sqft,N,S,5,0,304,421000,43.672820992563004,-79.41339203861136
846712,W13,1,1,YES,500-999 sqft,Yes,We,78,6,733,830000,43.64612759702917,-79.41886181571674
449327,W10,1,1,No,0-499 sqft,Yes,E,0,14,462,614000,43.67657389404632,-79.38970610534254
534697,W11,2,1,YES,500-999 sqft,N,No,14,2,586,813000,43.667245312759896,-79.38292750712462
605576,W13,1,2,YES,500-999 sqft,N,E,8,18,480,563000,43.643113227925085,-79.40005623816512
642606,W10,3,2,No,1500-1999 sqft,N,No,26,14,1545,2285000,43.68281749988953,-79.39157334362822
505848,W13,2,2,No,500-999 sqft,Yes,S,7,18,564,619000,43.64876677240161,-79.41938618008352
262314,W10,2,2,YES,1000-1499 sqft,N,No,10,34,672,873000,43.655304704649275,-79.39228131110893
874649,W13,1,1,YES,500-999 sqft,N,S,9,13,469,443000,43.64462746977867,-79.37291166158178
516373,W11,1,1,YES,1000-1499 sqft,N,E,4,6,769,825000,43.65439957975103,-79.37687467593508
962746,W10,1,1,No,0-499 sqft,Yes,No,6,22,324,476000,43.6766968103599,-79.39288106700425
906046,W10,2,2,YES,NA,N,No,2,4,912,983000,43.691044487148325,-79.38493224412223
461821,W10,1,1,No,NA,N,No,26,16,318,525000,43.67224522273858,-79.40063768603248
158298,W13,2,1,No,500-999 sqft,Yes,S,2,4,618,1074000,43.62904759091985,-79.41302772691351
482716,W10,1,1,YES,500-999 sqft,Yes,E,5,14,828,714000,43.67880373631152,-79.38707671757494
857552,W10,2,1,No,500-999 sqft,N,S,15,1,1090,1187000,43.67952141206964,-79.37264436258556
488027,W10,2,2,YES,500-999 sqft,Yes,No,18,9,534,816000,43.67464981323432,-79.38815534097914
816219,W10,3,3,No,500-999 sqft,Yes,S,10,3,839,984000,43.65390626146413,-79.40099952148114
436273,W10,2,2,No,1000-1499 sqft,N,S,27,1,662,1302000,43.66341620781605,-79.39112326750934
656259,W13,1,1,No,500-999 sqft,Yes,No,0,3,623,667000,43.650083458993315,-79.41492409457388
544499,W10,1,1,No,0-499 sqft,N,We,16,5,463,444000,43.67143920115467,-79.38556387800666
785286,W13,1,2,No,0-499 sqft,Yes,No,2,13,339,432000,43.65205754593692,-79.40708344246211
411445,W13,0,1,No,0-499 sqft,N,No,2,8,246,385000,43.65099632886675,-79.40134167028873
523985,W11,2,2,No,2500-2999 sqft,Yes,S,42,0,2576,2359000,43.665101245269724,-79.3764601199593
293833,W10,1,1,No,0-499 sqft,N,No,8,14,496,550000,43.68094445205202,-79.38305449686521
118880,W13,2,3,YES,2500-2999 sqft,Yes,E,5,3,2377,2725000,43.6413630472458,-79.38010664776581
728622,W11,NA,3,YES,500-999 sqft,N,No,25,20,598,782000,43.669910255228245,-79.37125120468251
364511,W11,1,1,No,500-999 sqft,Yes,No,11,22,469,518000,43.66091420757163,-79.36690561753946
785578,W13,2,2,No,1000-1499 sqft,Yes,No,10,1,1258,1333000,43.652529392666295,-79.3884158358225
134141,W13,1,1,YES,500-999 sqft,Yes,We,2,17,360,422000,43.63331203379422,-79.40953871732391
235869,W10,2,2,No,500-999 sqft,Yes,S,4,8,744,930000,43.67434121507187,-79.3972922860397
978065,W10,1,1,No,500-999 sqft,N,No,12,1,339,480000,43.67100232486307,-79.39681741547861
112794,W10,1,1,No,0-499 sqft,Yes,S,1,19,284,471000,43.657778580030126,-79.4232971764715
451461,W10,1,1,YES,1000-1499 sqft,Yes,No,4,25,1421,1086000,43.67059192029349,-79.39010496072171
802262,W10,1,1,No,500-999 sqft,N,S,22,10,400,664000,43.65775140692314,-79.38519027948034
291853,W10,2,1,YES,500-999 sqft,Yes,No,15,16,1018,1392000,43.650189145384076,-79.41896019903791
304364,W10,NA,1,YES,1000-1499 sqft,Yes,S,4,19,972,1092000,43.684506690543266,-79.38759119472678
226878,W11,1,1,No,500-999 sqft,N,S,12,11,638,636000,43.663206708657725,-79.36018660566813
591977,W13,0,1,No,0-499 sqft,N,S,6,18,213,329000,43.649690490868394,-79.40229238666961
161307,W10,1,1,YES,500-999 sqft,Yes,No,7,9,679,867000,43.66698691636017,-79.4172490815357
405117,W11,1,1,YES,500-999 sqft,Yes,S,10,8,821,731000,43.66549005607071,-79.37670881867135
140680,W13,2,2,No,500-999 sqft,N,S,23,0,827,986000,43.645601084375286,-79.41634358680878
328657,W13,2,3,YES,NA,Yes,No,0,3,473,737000,43.653395175243546,-79.3508821905964
621084,W10,2,2,No,1500-1999 sqft,N,No,23,30,1306,1478000,43.67484778766296,-79.3924485374059
668261,W10,1,1,No,500-999 sqft,Yes,No,1,5,556,961000,43.67680490304465,-79.38314386377306
674670,W10,1,2,No,500-999 sqft,N,S,11,7,473,444000,43.69338691662831,-79.36580608294094
216165,W10,2,3,No,500-999 sqft,Yes,E,11,10,1397,1123000,43.691634780608084,-79.37817395249704
242627,W13,3,2,No,1500-1999 sqft,Yes,S,7,15,1194,1597000,43.64501846597437,-79.36893178573618
133183,W11,1,1,YES,500-999 sqft,Yes,S,16,29,538,593000,43.664686474513104,-79.36956184254173
760757,W10,3,2,No,1500-1999 sqft,N,S,10,6,1225,1979000,43.67058701563105,-79.36241682368848
957703,W10,2,2,YES,500-999 sqft,Yes,No,46,1,653,988000,43.67745743631702,-79.39278210504321
956151,W10,2,2,No,500-999 sqft,Yes,No,15,26,486,546000,43.67314594002998,-79.40052208314565
509987,W13,0,1,No,500-999 sqft,Yes,S,11,1,462,399000,43.63760449750861,-79.41957181640471
119232,W11,2,2,YES,500-999 sqft,N,E,10,0,541,973000,43.656126446885025,-79.35858978779743
